"","expedition_id","peak_id","peak_name","year","season","basecamp_date","highpoint_date","termination_date","termination_reason","highpoint_metres","members","member_deaths","hired_staff","hired_staff_deaths","oxygen_used","trekking_agency"
"2974","MAKA55101","MAKA","Makalu",1955,"Spring",1955-04-04,1955-05-15,NA,"Success (main peak)",8485,11,0,25,0,TRUE,NA
"2975","MAKA61101","MAKA","Makalu",1961,"Spring",1961-04-17,1961-05-18,NA,"Illness, AMS, exhaustion, or frostbite",8350,17,0,50,0,TRUE,NA
"2976","MAKA69101","MAKA","Makalu",1969,"Spring",1969-04-06,1969-04-28,1969-05-09,"Did not attempt climb",6650,5,0,2,0,FALSE,NA
"2977","MAKA81303","MAKA","Makalu",1981,"Autumn",NA,NA,NA,"Did not attempt climb",NA,7,0,0,0,FALSE,NA
"2978","MANA50201","MANA","Manaslu",1950,"Summer",NA,NA,NA,"Did not attempt climb",NA,6,0,0,0,FALSE,NA
"2979","MANA52301","MANA","Manaslu",1952,"Autumn",1952-11-09,NA,1952-11-29,"Did not attempt climb",NA,6,0,0,0,FALSE,NA
"2980","MANA53101","MANA","Manaslu",1953,"Spring",1953-04-13,1953-06-01,1953-06-08,"Route technically too difficult, lack of experience, strength, or motivation",7750,15,0,15,0,TRUE,NA
"2981","MANA54101","MANA","Manaslu",1954,"Spring",NA,NA,NA,"Did not attempt climb",NA,13,0,0,0,FALSE,NA
"2982","MANA55301","MANA","Manaslu",1955,"Autumn",NA,NA,NA,"Did not attempt climb",NA,3,0,0,0,FALSE,NA
"2983","MANA56101","MANA","Manaslu",1956,"Spring",1956-03-29,1956-05-09,1956-05-17,"Success (main peak)",8163,12,0,20,0,TRUE,NA
"2984","MANA70301","MANA","Manaslu",1970,"Autumn",NA,NA,NA,"Did not attempt climb",NA,2,0,0,0,FALSE,NA
"2985","MANA71101","MANA","Manaslu",1971,"Spring",1971-03-15,1971-05-17,1971-05-25,"Success (main peak)",8163,11,0,11,0,TRUE,NA
"2986","MANA71102","MANA","Manaslu",1971,"Spring",1971-03-11,1971-05-04,NA,"Bad weather (storms, high winds)",7600,8,1,5,0,TRUE,NA
"2987","MANA73102","MANA","Manaslu",1973,"Spring",NA,NA,NA,"Did not attempt climb",NA,1,0,0,0,FALSE,NA
"2988","MANN64301","MANN","Manaslu North",1964,"Autumn",1964-10-17,1964-10-25,NA,"Success (main peak)",6994,5,0,6,0,FALSE,NA
"2989","MANN86401","MANN","Manaslu North",1986,"Winter",NA,NA,NA,"Did not attempt climb",NA,0,0,0,0,FALSE,"Ama Dablam Trekking"
"2990","MANN92301","MANN","Manaslu North",1992,"Autumn",1992-09-09,1992-10-01,1992-10-03,"Success (main peak)",6994,3,0,2,0,FALSE,"Nepal Himal"
"2991","MANP56101","MANP","Manapathi",1956,"Spring",1956-04-06,1956-04-25,1956-05-29,"Success (main peak)",6380,1,0,1,0,FALSE,NA
"2992","MPNW77101","MPNW","Manapathi NW",1977,"Spring",1977-04-01,1977-04-20,NA,"Success (main peak)",6384,4,0,0,0,FALSE,NA
"2993","MARD62101","MARD","Mardi Himal",1962,"Spring",1962-04-22,1962-04-23,1962-04-23,"Success (main peak)",5553,1,0,2,0,FALSE,NA
"2994","MARD67001","MARD","Mardi Himal",1967,"Unknown",NA,NA,NA,"Success (main peak)",5553,0,0,0,0,FALSE,NA
"2995","MERA53101","MERA","Mera Peak",1953,"Spring",NA,NA,NA,"Success (main peak)",6470,1,0,1,0,FALSE,NA
"2996","MERA55301","MERA","Mera Peak",1955,"Autumn",NA,NA,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6400,3,0,1,0,FALSE,NA
"2997","MERA62301","MERA","Mera Peak",1962,"Autumn",NA,NA,NA,"Success (main peak)",6470,2,0,0,0,FALSE,NA
"2998","MERA73301","MERA","Mera Peak",1973,"Autumn",NA,1973-10-29,NA,"Success (main peak)",6470,4,0,3,0,FALSE,NA
"2999","MERA85101","MERA","Mera Peak",1985,"Spring",1985-03-10,1985-03-17,NA,"Success (subpeak)",6255,2,0,1,0,FALSE,NA
"3000","MING61301","MING","Mingbo Ri",1961,"Autumn",1961-11-24,1961-11-28,1961-11-29,"Route technically too difficult, lack of experience, strength, or motivation",5950,8,0,2,0,FALSE,NA
"3001","MANN79301","MANN","Manaslu North",1979,"Autumn",1979-09-18,1979-10-16,1979-10-23,"Success (subpeak)",6991,10,0,4,0,FALSE,NA
"3002","NALA55301","NALA","Nalakankar North",1955,"Autumn",NA,NA,NA,"Did not attempt climb",NA,6,0,0,0,FALSE,NA
"3003","NAMP53101","NAMP","Nampa",1953,"Spring",NA,NA,NA,"Did not attempt climb",NA,3,0,0,0,FALSE,NA
"3004","NAMP70301","NAMP","Nampa",1970,"Autumn",1970-09-28,1970-10-21,NA,"Illness, AMS, exhaustion, or frostbite",6250,6,0,0,0,TRUE,NA
"3005","OHMI49101","OHMI","Ohmi Kangri",1949,"Spring",1949-05-19,1949-06-27,1949-07-18,"Route technically too difficult, lack of experience, strength, or motivation",6800,5,0,3,0,FALSE,NA
"3006","NCHU62101","NCHU","Nupchu",1962,"Spring",1962-05-07,1962-05-20,NA,"Success (main peak)",6044,9,0,6,0,FALSE,NA
"3007","NEPA30101","NEPA","Nepal Peak",1930,"Spring",1930-04-26,1930-05-24,NA,"Success (main peak)",7177,3,0,0,0,FALSE,NA
"3008","NEPA36201","NEPA","Nepal Peak",1936,"Summer",NA,1936-09-10,NA,"Success (main peak)",7177,4,0,0,0,FALSE,NA
"3009","NEPA37101","NEPA","Nepal Peak",1937,"Spring",NA,NA,NA,"Other",NA,3,0,7,0,FALSE,NA
"3010","NEPA37301","NEPA","Nepal Peak",1937,"Autumn",1937-10-18,1937-11-07,1937-11-22,"Success (subpeak)",7145,3,0,6,0,FALSE,NA
"3011","NEPA39101","NEPA","Nepal Peak",1939,"Spring",1939-05-07,1939-05-27,NA,"Success (main peak)",7177,3,0,7,0,FALSE,NA
"3012","NEPA85301","NEPA","Nepal Peak",1985,"Autumn",1985-09-25,1985-10-15,1985-10-20,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6735,31,0,0,0,FALSE,NA
"3013","NGO265101","NGO2","Ngojumba Kang II",1965,"Spring",1965-03-22,1965-04-24,1965-04-28,"Success (main peak)",7743,8,0,6,0,FALSE,NA
"3014","NGOJ83301","NGOJ","Ngojumba Kang I",1983,"Autumn",1983-09-18,1983-10-17,1983-10-19,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7730,11,0,5,0,FALSE,NA
"3015","NGOJ86301","NGOJ","Ngojumba Kang I",1986,"Autumn",NA,1986-09-29,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7500,8,0,5,0,FALSE,"Above the Clouds"
"3016","NILN62301","NILN","Nilgiri North",1962,"Autumn",1962-10-06,1962-10-19,NA,"Success (main peak)",7061,10,0,10,0,FALSE,NA
"3017","NUPT61101","NUPT","Nuptse",1961,"Spring",1961-04-11,1961-05-16,1961-05-24,"Success (main peak)",7864,9,0,6,0,FALSE,NA
"3018","NUPT82302","NUPT","Nuptse",1982,"Autumn",1982-09-27,1982-10-08,NA,"Route technically too difficult, lack of experience, strength, or motivation",6700,3,0,0,0,FALSE,NA
"3019","NUPT83401","NUPT","Nuptse",1983,"Winter",NA,NA,NA,"Did not attempt climb",NA,2,0,0,0,FALSE,"Sherpa Cooperative Trekking (SCT)"
"3020","OMBK63301","OMBK","Ombak Himal",1963,"Autumn",NA,NA,NA,"Success (main peak)",6500,5,0,2,0,FALSE,NA
"3021","PALD49201","PALD","Paldor",1949,"Summer",NA,NA,NA,"Success (main peak)",5903,3,0,2,0,FALSE,NA
"3022","PALD74301","PALD","Paldor",1974,"Autumn",NA,NA,NA,"Success (main peak)",5903,2,0,0,0,FALSE,NA
"3023","RIPI52101","RIPI","Ripimo Shar",1952,"Spring",1952-05-28,1952-05-29,1952-05-30,"Success (main peak)",6647,3,0,0,0,FALSE,NA
"3024","PANG55101","PANG","Pangbuk Ri",1955,"Spring",NA,1955-05-14,NA,"Success (subpeak)",6503,3,0,0,0,FALSE,NA
"3025","PANG59301","PANG","Pangbuk Ri",1959,"Autumn",NA,1959-11-04,NA,"Other",6100,3,0,4,0,FALSE,NA
"3026","PARC52101","PARC","Parchamo",1952,"Spring",NA,NA,NA,"Route technically too difficult, lack of experience, strength, or motivation",6150,3,0,0,0,FALSE,NA
"3027","PARC55101","PARC","Parchamo",1955,"Spring",NA,1955-04-18,NA,"Success (main peak)",6279,3,0,0,0,FALSE,NA
"3028","PARC60301","PARC","Parchamo",1960,"Autumn",1960-11-03,1960-11-03,1960-11-03,"Success (main peak)",6279,6,0,1,0,FALSE,NA
"3029","PARC72101","PARC","Parchamo",1972,"Spring",NA,1972-04-25,NA,"Success (main peak)",6279,5,0,0,0,FALSE,NA
"3030","PARC73301","PARC","Parchamo",1973,"Autumn",NA,NA,NA,"Success (main peak)",6279,12,0,0,0,FALSE,NA
"3031","PARC75301","PARC","Parchamo",1975,"Autumn",NA,1975-10-14,NA,"Success (main peak)",6279,4,0,0,0,FALSE,NA
"3032","PATR53301","PATR","Patrasi Himal",1953,"Autumn",NA,NA,NA,"Did not attempt climb",NA,1,0,0,0,FALSE,NA
"3033","PATR71301","PATR","Patrasi Himal",1971,"Autumn",NA,NA,NA,"Did not attempt climb",NA,6,0,0,0,FALSE,NA
"3034","PETH54101","PETH","Pethangtse",1954,"Spring",NA,1954-05-26,NA,"Success (main peak)",6739,4,0,1,0,FALSE,NA
"3035","PETH54301","PETH","Pethangtse",1954,"Autumn",1954-09-15,1954-10-10,NA,"Success (main peak)",6739,3,0,2,0,FALSE,NA
"3036","PETH55101","PETH","Pethangtse",1955,"Spring",1955-04-04,1955-05-04,NA,"Success (main peak)",6739,3,0,1,0,FALSE,NA
"3037","PETH64101","PETH","Pethangtse",1964,"Spring",1964-04-11,1964-05-16,1964-05-22,"Success (main peak)",6739,3,0,2,0,FALSE,NA
"3038","PHUR58101","PHUR","Phurbi Chhyachu",1958,"Spring",1958-04-27,NA,NA,"Did not attempt climb",NA,4,0,0,0,FALSE,NA
"3039","PIMU55101","PIMU","Pimu",1955,"Spring",NA,1955-04-20,NA,"Success (main peak)",6344,3,0,0,0,FALSE,NA
"3040","PIMU60301","PIMU","Pimu",1960,"Autumn",1960-10-06,1960-10-30,1960-11-01,"Success (main peak)",6344,6,0,0,0,FALSE,NA
"3041","PIMU72101","PIMU","Pimu",1972,"Spring",NA,1972-05-07,NA,"Success (main peak)",6344,3,0,0,0,FALSE,NA
"3042","PISA55201","PISA","Pisang",1955,"Summer",NA,1955-06-10,NA,"Success (main peak)",6091,2,0,0,0,FALSE,NA
"3043","PISA94301","PISA","Pisang",1994,"Autumn",1994-11-11,1994-11-13,NA,"Success (main peak)",6091,10,10,1,1,FALSE,"International Trekkers (Intrek Asia)"
"3044","PK2961101","PK29","Peak 29",1961,"Spring",1961-04-30,NA,1961-05-30,"Did not attempt climb",NA,8,0,0,0,FALSE,NA
"3045","POIN53101","POIN","Pointed Peak",1953,"Spring",NA,1953-04-01,NA,"Success (main peak)",5850,4,0,0,0,TRUE,NA
"3046","POIN53301","POIN","Pointed Peak",1953,"Autumn",NA,NA,NA,"Success (main peak)",5850,1,0,4,0,FALSE,NA
"3047","POKA53101","POKA","Pokalde",1953,"Spring",NA,1953-04-15,NA,"Success (main peak)",5806,4,0,0,0,FALSE,NA
"3048","POKA54101","POKA","Pokalde",1954,"Spring",NA,1954-04-27,NA,"Success (main peak)",5806,6,0,0,0,FALSE,NA
"3049","POKA70101","POKA","Pokalde",1970,"Spring",NA,NA,NA,"Success (main peak)",5806,1,0,0,0,FALSE,NA
"3050","POKA73301","POKA","Pokalde",1973,"Autumn",NA,NA,NA,"Success (main peak)",5806,0,0,0,0,FALSE,NA
"3051","POKA76101","POKA","Pokalde",1976,"Spring",NA,1976-03-23,NA,"Success (main peak)",5806,4,0,0,0,FALSE,NA
"3052","OMBG60301","OMBG","Ombigaichen",1960,"Autumn",NA,1960-11-18,NA,"Success (main peak)",6340,3,0,2,0,FALSE,NA
"3053","PUMO51301","PUMO","Pumori",1951,"Autumn",1951-09-29,1951-10-01,1951-10-30,"Other",6190,2,0,1,0,FALSE,NA
"3054","PUMO53301","PUMO","Pumori",1953,"Autumn",NA,NA,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6700,2,0,0,0,FALSE,NA
"3055","PUMO53302","PUMO","Pumori",1953,"Autumn",NA,NA,NA,"Route technically too difficult, lack of experience, strength, or motivation",6100,5,0,0,0,FALSE,NA
"3056","PUMO62101","PUMO","Pumori",1962,"Spring",1962-04-04,1962-05-17,1962-05-23,"Success (main peak)",7138,4,0,4,0,FALSE,NA
"3057","PUMO71101","PUMO","Pumori",1971,"Spring",NA,1971-04-19,NA,"Bad weather (storms, high winds)",5740,5,0,0,0,FALSE,NA
"3058","PUTH54301","PUTH","Putha Hiunchuli",1954,"Autumn",1954-11-05,1954-11-11,1954-11-13,"Success (main peak)",7246,2,0,4,0,FALSE,NA
"3059","PUTH71101","PUTH","Putha Hiunchuli",1971,"Spring",NA,NA,NA,"Bad weather (storms, high winds)",5700,6,0,0,0,FALSE,NA
"3060","PUTH72102","PUTH","Putha Hiunchuli",1972,"Spring",NA,NA,NA,"Other",6200,1,0,0,0,FALSE,NA
"3061","PYRM49101","PYRM","Pyramid Peak",1949,"Spring",1949-05-19,1949-06-06,1949-07-18,"Success (subpeak)",7100,6,0,11,0,FALSE,NA
"3062","RAMD55101","RAMD","Ramdung",1955,"Spring",NA,1955-04-04,NA,"Success (main peak)",5900,5,0,3,0,FALSE,NA
"3063","RATH59301","RATH","Rathong",1959,"Autumn",NA,NA,NA,"Other",5800,1,0,0,0,FALSE,NA
"3064","RATH64301","RATH","Rathong",1964,"Autumn",1964-10-21,1964-10-29,NA,"Success (main peak)",6682,28,0,14,0,FALSE,NA
"3065","RATH87101","RATH","Rathong",1987,"Spring",1987-05-18,1987-05-24,NA,"Success (main peak)",6682,20,0,0,0,FALSE,NA
"3066","ROCN69101","ROCN","Roc Noir",1969,"Spring",1969-04-02,1969-05-09,NA,"Success (main peak)",7485,9,0,5,0,FALSE,NA
"3067","ROCN81101","ROCN","Roc Noir",1981,"Spring",1981-04-06,1981-05-13,NA,"Success (main peak)",7485,10,0,4,0,FALSE,NA
"3068","ROCN84301","ROCN","Roc Noir",1984,"Autumn",1984-09-17,1984-10-06,1984-11-02,"Success (main peak)",7485,6,0,0,0,FALSE,NA
"3069","ROCN86301","ROCN","Roc Noir",1986,"Autumn",1986-10-19,1986-11-07,1986-11-08,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7100,10,0,4,0,FALSE,"Sherpa Society"
"3070","ROCN88301","ROCN","Roc Noir",1988,"Autumn",1988-08-30,1988-10-13,NA,"Success (main peak)",7485,11,0,2,0,TRUE,NA
"3071","SAIP54101","SAIP","Saipal",1954,"Spring",1954-05-08,1954-05-29,1954-06-14,"Accident (death or serious injury)",6300,8,0,7,0,FALSE,NA
"3072","SAIP54301","SAIP","Saipal",1954,"Autumn",NA,NA,NA,"Did not attempt climb",NA,5,0,0,0,FALSE,NA
"3073","SHA274101","SHA2","Shartse II",1974,"Spring",1974-04-05,1974-05-23,1974-05-25,"Success (main peak)",7457,4,0,4,0,FALSE,NA
"3074","SITA70301","SITA","Sita Chuchura",1970,"Autumn",NA,1970-10-26,NA,"Success (main peak)",6611,8,0,1,0,FALSE,NA
"3075","SNOW79301","SNOW","Snow Peak",1979,"Autumn",1979-09-02,NA,1979-10-26,"Other",NA,20,0,23,0,FALSE,NA
"3076","SPHN93101","SPHN","Sphinx",1993,"Spring",1993-03-17,1993-04-20,1993-05-01,"Success (main peak)",6825,16,0,6,0,FALSE,NA
"3077","TAWO63101","TAWO","Tawoche",1963,"Spring",1963-04-13,1963-05-07,NA,"Route technically too difficult, lack of experience, strength, or motivation",6450,4,0,1,0,FALSE,NA
"3078","TAWO74101","TAWO","Tawoche",1974,"Spring",1974-04-04,1974-04-15,NA,"Success (main peak)",6495,5,0,0,0,FALSE,NA
"3079","TAWO82301","TAWO","Tawoche",1982,"Autumn",1982-09-25,1982-11-07,1982-11-10,"Route technically too difficult, lack of experience, strength, or motivation",5900,4,0,3,0,FALSE,NA
"3080","TAWO87401","TAWO","Tawoche",1987,"Winter",NA,NA,NA,"Did not attempt climb",NA,6,0,0,0,FALSE,"Mountain Travel"
"3081","KIRA10101","KIRA","Kirat Chuli",1910,"Spring",NA,NA,NA,"Did not attempt climb",NA,1,0,0,0,FALSE,NA
"3082","KIRA36201","KIRA","Kirat Chuli",1936,"Summer",NA,1936-09-10,NA,"Accident (death or serious injury)",7177,4,0,0,0,FALSE,NA
"3083","KIRA37101","KIRA","Kirat Chuli",1937,"Spring",NA,NA,NA,"Other",NA,3,0,5,0,FALSE,NA
"3084","KIRA86301","KIRA","Kirat Chuli",1986,"Autumn",1986-10-03,1986-10-16,1986-10-25,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6650,6,0,3,0,TRUE,"Trekking & Expedition Services (TES)"
"3085","THAR56101","THAR","Tharpu Chuli",1956,"Spring",NA,NA,NA,"Did not attempt climb",NA,1,0,0,0,FALSE,NA
"3086","THAR64301","THAR","Tharpu Chuli",1964,"Autumn",1964-09-15,1964-10-23,1964-10-31,"Success (main peak)",5663,3,0,0,0,FALSE,NA
"3087","THAR65101","THAR","Tharpu Chuli",1965,"Spring",1965-04-06,1965-05-24,1965-06-03,"Success (main peak)",5663,2,0,1,0,FALSE,NA
"3088","TILI65301","TILI","Tilicho",1965,"Autumn",1965-10-11,1965-10-11,1965-10-30,"Did not attempt climb",4850,3,0,0,0,FALSE,NA
"3089","TILI72101","TILI","Tilicho",1972,"Spring",NA,NA,NA,"Other",6000,1,0,0,0,FALSE,NA
"3090","TILI86301","TILI","Tilicho",1986,"Autumn",NA,NA,NA,"Did not attempt climb",NA,10,0,0,0,FALSE,"Everest Trekking"
"3091","TLNG20301","TLNG","Talung",1920,"Autumn",NA,NA,NA,"Other",5800,2,0,0,0,FALSE,NA
"3092","TLNG53101","TLNG","Talung",1953,"Spring",NA,1953-05-25,NA,"Route technically too difficult, lack of experience, strength, or motivation",7300,2,0,4,0,FALSE,NA
"3093","TLNG54101","TLNG","Talung",1954,"Spring",NA,1954-05-22,NA,"Route technically too difficult, lack of experience, strength, or motivation",7000,6,0,4,0,FALSE,NA
"3094","TLNG55101","TLNG","Talung",1955,"Spring",1955-04-12,1955-04-17,1955-06-06,"Bad weather (storms, high winds)",6500,3,0,0,0,FALSE,NA
"3095","TLNG61101","TLNG","Talung",1961,"Spring",NA,NA,NA,"Did not attempt climb",NA,0,0,0,0,FALSE,NA
"3096","TLNG63301","TLNG","Talung",1963,"Autumn",1963-10-28,NA,1963-11-20,"Other",7250,3,0,1,0,FALSE,NA
"3097","TLNG75101","TLNG","Talung",1975,"Spring",1975-04-10,1975-04-23,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5800,9,0,7,0,FALSE,NA
"3098","TONG59301","TONG","Tongu",1959,"Autumn",NA,1959-10-18,NA,"Success (main peak)",6187,4,0,4,0,FALSE,NA
"3099","TONG62101","TONG","Tongu",1962,"Spring",1962-05-06,1962-05-09,NA,"Success (main peak)",6187,4,0,5,0,FALSE,NA
"3100","TUKU88301","TUKU","Tukuche",1988,"Autumn",NA,1988-11-15,NA,"Success (subpeak)",6837,4,0,5,0,FALSE,"Adventure Nepal"
"3101","TUKU89401","TUKU","Tukuche",1989,"Winter",NA,NA,NA,"Success (main peak)",6920,3,0,0,0,FALSE,NA
"3102","URKM64101","URKM","Urkinmang",1964,"Spring",NA,1964-05-05,NA,"Success (main peak)",6143,4,0,2,0,FALSE,NA
"3103","URKM71101","URKM","Urkinmang",1971,"Spring",NA,1971-05-09,NA,"Success (main peak)",6143,1,0,1,0,FALSE,NA
"3104","URKM71102","URKM","Urkinmang",1971,"Spring",NA,NA,NA,"Success (main peak)",6143,0,0,0,0,FALSE,NA
"3105","URKM74301","URKM","Urkinmang",1974,"Autumn",NA,1974-11-18,NA,"Success (main peak)",6143,7,0,0,0,FALSE,NA
"3106","MERR63301","MERR","Merra",1963,"Autumn",1963-10-28,NA,1963-11-20,"Route technically too difficult, lack of experience, strength, or motivation",6100,3,0,1,0,FALSE,NA
"3107","TSUR74101","TSUR","Tsaurabong Peak",1974,"Spring",NA,NA,NA,"Success (main peak)",6395,3,0,0,0,FALSE,NA
"3108","TSUR75101","TSUR","Tsaurabong Peak",1975,"Spring",1975-03-01,1975-04-12,1975-05-11,"Success (main peak)",6395,15,0,15,0,FALSE,NA
"3109","TSUR87301","TSUR","Tsaurabong Peak",1987,"Autumn",1987-09-21,1987-10-03,NA,"Success (main peak)",6395,4,0,2,0,FALSE,"Kunga"
"3110","YALU65101","YALU","Yalung Kang",1965,"Spring",NA,NA,NA,"Did not attempt climb",NA,0,0,0,0,FALSE,NA
"3111","YALU67101","YALU","Yalung Kang",1967,"Spring",NA,NA,NA,"Did not attempt climb",NA,0,0,0,0,FALSE,NA
"3112","YALU81102","YALU","Yalung Kang",1981,"Spring",1981-03-16,1981-05-09,NA,"Success (main peak)",8505,22,0,15,0,TRUE,NA
"3113","YALU84101","YALU","Yalung Kang",1984,"Spring",NA,NA,NA,"Did not attempt climb",NA,36,0,0,0,FALSE,NA
"3114","YALU89101","YALU","Yalung Kang",1989,"Spring",1989-03-09,1989-04-30,NA,"Success (main peak)",8505,17,0,3,0,TRUE,"Amtrek"
"3115","CHOY95313","CHOY","Cho Oyu",1995,"Autumn",1995-08-28,1995-09-11,1995-09-14,"Success (main peak)",8188,3,0,1,0,FALSE,"In Wilderness (Kunga)"
"3116","FIRN87301","FIRN","Firnkopf",1987,"Autumn",1987-10-17,1987-10-25,1987-10-27,"Lack of time",6645,3,0,2,0,FALSE,"International Trekkers (Intrek Asia)"
"3117","LHOT98104","LHOT","Lhotse",1998,"Spring",1998-04-19,1998-05-19,1998-05-22,"Illness, AMS, exhaustion, or frostbite",8400,2,0,2,0,FALSE,"International Trekkers (Intrek Asia)"
"3118","LNPO10101","LNPO","Langpo",1910,"Spring",NA,NA,NA,"Success (main peak)",6965,1,0,0,0,FALSE,NA
"3119","RAMT30101","RAMT","Ramtang",1930,"Spring",1930-04-26,1930-05-19,NA,"Success (main peak)",6601,3,0,0,0,FALSE,NA
"3120","LING35201","LING","Lingtren",1935,"Summer",1935-07-06,1935-08-10,1935-08-14,"Success (main peak)",6713,2,0,4,0,FALSE,NA
"3121","PYRM39101","PYRM","Pyramid Peak",1939,"Spring",NA,1939-08-17,NA,"Route technically too difficult, lack of experience, strength, or motivation",6400,3,0,6,0,FALSE,NA
"3122","KANG51301","KANG","Kangchenjunga",1951,"Autumn",NA,NA,NA,"Did not attempt climb",NA,2,0,0,0,FALSE,NA
"3123","CHUW52301","CHUW","Chulu West",1952,"Autumn",NA,1952-10-23,NA,"Success (main peak)",6419,6,0,6,0,FALSE,NA
"3124","IMJA53101","IMJA","Imjatse",1953,"Spring",NA,NA,NA,"Success (subpeak)",6100,4,0,1,0,FALSE,NA
"3125","GAN254101","GAN2","Ganesh II",1954,"Spring",1954-04-26,NA,1954-05-18,"Did not attempt climb",NA,13,0,22,0,FALSE,NA
"3126","CHUL55201","CHUL","Chulu Central",1955,"Summer",NA,1955-07-23,NA,"Success (main peak)",6584,4,0,0,0,FALSE,NA
"3127","IMJA56101","IMJA","Imjatse",1956,"Spring",1956-04-05,1956-04-06,1956-04-07,"Success (main peak)",6165,2,0,2,0,FALSE,NA
"3128","ANN257101","ANN2","Annapurna II",1957,"Spring",1957-04-16,1957-05-16,1957-05-18,"Route technically too difficult, lack of experience, strength, or motivation",7270,2,0,4,0,FALSE,NA
"3129","SING57101","SING","Singu Chuli",1957,"Spring",1957-04-24,1957-06-13,NA,"Success (main peak)",6501,3,0,0,0,FALSE,NA
"3130","IMJA58301","IMJA","Imjatse",1958,"Autumn",NA,NA,NA,"Success (main peak)",6165,4,0,0,0,FALSE,NA
"3131","IMJA60301","IMJA","Imjatse",1960,"Autumn",NA,NA,NA,"Success (main peak)",6165,2,0,1,0,FALSE,NA
"3132","IMJA64101","IMJA","Imjatse",1964,"Spring",NA,1964-05-15,NA,"Success (main peak)",6165,1,0,3,0,FALSE,NA
"3133","EVER65102","EVER","Everest",1965,"Spring",NA,NA,NA,"Attempt rumoured",NA,0,0,0,0,FALSE,NA
"3134","EVER67101","EVER","Everest",1967,"Spring",NA,NA,NA,"Did not attempt climb",NA,0,0,0,0,FALSE,NA
"3135","EVER67301","EVER","Everest",1967,"Autumn",NA,NA,NA,"Did not attempt climb",NA,0,0,0,0,FALSE,NA
"3136","TUKU68101","TUKU","Tukuche",1968,"Spring",NA,NA,NA,"Success (main peak)",6920,2,0,1,0,FALSE,NA
"3137","MAKA71101","MAKA","Makalu",1971,"Spring",1971-03-19,1971-05-23,NA,"Success (main peak)",8485,14,0,18,0,TRUE,NA
"3138","GANC71101","GANC","Ganchenpo",1971,"Spring",NA,NA,NA,"Route technically too difficult, lack of experience, strength, or motivation",6000,1,0,0,0,FALSE,NA
"3139","KWAN71101","KWAN","Kwangde",1971,"Spring",NA,NA,NA,"Did not attempt climb",NA,1,0,0,0,FALSE,NA
"3140","GAUR71301","GAUR","Gaurishankar",1971,"Autumn",NA,NA,NA,"Other",6000,3,0,2,0,FALSE,NA
"3141","CHOY98301","CHOY","Cho Oyu",1998,"Autumn",1998-08-29,1998-09-24,1998-09-29,"Success (main peak)",8188,2,0,2,0,TRUE,"Asian Trekking"
"3142","CHOY98302","CHOY","Cho Oyu",1998,"Autumn",1998-08-29,1998-09-24,1998-09-30,"Success (main peak)",8188,1,0,1,0,FALSE,"Sea to Summit Trekking"
"3143","CHOY98321","CHOY","Cho Oyu",1998,"Autumn",1998-09-01,1998-09-25,1998-09-28,"Success (main peak)",8188,3,0,2,0,FALSE,"Thamserku Trekking"
"3144","CHOY98303","CHOY","Cho Oyu",1998,"Autumn",1998-09-06,1998-09-24,1998-09-29,"Success (main peak)",8188,6,0,1,0,FALSE,"Asian Trekking"
"3145","CHOY98304","CHOY","Cho Oyu",1998,"Autumn",1998-09-08,1998-09-26,1998-09-30,"Success (main peak)",8188,6,0,1,0,FALSE,"Thamserku Trekking"
"3146","CHOY98305","CHOY","Cho Oyu",1998,"Autumn",1998-09-10,1998-09-24,1998-09-29,"Success (main peak)",8188,1,0,0,0,FALSE,"Asian Trekking"
"3147","CHOY98306","CHOY","Cho Oyu",1998,"Autumn",1998-09-03,1998-09-13,1998-09-30,"Illness, AMS, exhaustion, or frostbite",7200,1,0,0,0,FALSE,"None"
"3148","CHOY98307","CHOY","Cho Oyu",1998,"Autumn",1998-09-05,1998-09-28,1998-10-05,"Success (main peak)",8188,5,0,2,0,TRUE,"Nepal Myths & Mountain Trails"
"3149","CHOY98308","CHOY","Cho Oyu",1998,"Autumn",1998-09-08,1998-09-26,1998-09-30,"Success (main peak)",8188,2,0,5,0,TRUE,"Rolwaling Treks"
